Timestamp;X;X;rol;pit
4149000;-5.424870E-001;-5.602871E-001;-5.602871E-001;-7.563876E+000
4161000;-5.427498E-001;2.311184E+000;2.311184E+000;-7.213697E+000
4173000;-5.430137E-001;2.311184E+000;2.311184E+000;-7.773984E+000
4184000;-5.432719E-001;1.190610E+000;1.190610E+000;-7.773984E+000
4195000;-5.435344E-001;7.003589E-001;7.003589E-001;-8.894558E+000
4206000;-5.435344E-001;-7.703948E-001;-7.703948E-001;-1.120574E+001
4218000;-5.437982E-001;-1.330682E+000;-1.330682E+000;-1.260646E+001
4230000;-5.440627E-001;-1.330682E+000;-5.000000E+000;-1.288660E+001
4241000;-5.443208E-001;-3.501795E+000;-4.902513E+000;-1.344689E+001
4252000;-5.445769E-001;-4.902513E+000;-4.482297E+000;-1.253642E+001
4263000;-5.448387E-001;-4.482297E+000;-3.081579E+000;-1.134581E+001
4275000;-5.450960E-001;-3.081579E+000;-3.081579E+000;-1.134581E+001
4286000;-5.453581E-001;-1.260646E+000;-1.260646E+000;-9.664953E+000
4298000;-5.456215E-001;2.801436E-001;2.801436E-001;-8.334271E+000
4310000;-5.458790E-001;4.202154E-001;4.202154E-001;-9.454845E+000
4322000;-5.461348E-001;-1.400718E-001;-1.400718E-001;-9.945096E+000
4333000;-5.463901E-001;-7.003589E-001;-7.003589E-001;-1.071549E+001
4344000;-5.466575E-001;-7.703948E-001;-7.703948E-001;-1.148589E+001
4355000;-5.469224E-001;-1.260646E+000;-1.260646E+000;-1.309671E+001
4366000;-5.471866E-001;-3.221651E+000;-3.221651E+000;-1.456746E+001
4378000;-5.474503E-001;-6.513338E+000;-6.513338E+000;-1.680861E+001
4389000;-5.477140E-001;-7.844019E+000;-7.844019E+000;-1.687865E+001
4401000;-5.479715E-001;-7.633912E+000;-7.633912E+000;-1.687865E+001
4412000;-5.479715E-001;-5.602871E+000;-5.602871E+000;-1.645843E+001
4424000;-5.484959E-001;-5.462800E+000;-5.462800E+000;-1.561800E+001
4435000;-5.487592E-001;-5.252692E+000;-5.252692E+000;-1.477757E+001
4447000;-5.490164E-001;-5.742943E+000;-5.742943E+000;-1.414725E+001
4458000;-5.490164E-001;-5.742943E+000;-4.622369E+000;-1.358696E+001
4469000;-5.492778E-001;-4.622369E+000;-4.622369E+000;-1.358696E+001
4480000;-5.495343E-001;-6.163158E+000;-6.163158E+000;-1.260646E+001
4491000;-5.497954E-001;-5.182656E+000;-5.182656E+000;-1.176603E+001
4503000;-5.500518E-001;-4.482297E+000;-4.482297E+000;-1.148589E+001
4515000;-5.503129E-001;-4.132118E+000;-4.132118E+000;-1.148589E+001
4526000;-5.505753E-001;-5.392764E+000;-5.392764E+000;-1.302668E+001
4538000;-5.508380E-001;-7.143661E+000;-7.143661E+000;-1.344689E+001
4550000;-5.511009E-001;-4.342225E+000;-4.342225E+000;-1.211621E+001
4561000;-5.513576E-001;-2.171113E+000;-2.171113E+000;-1.071549E+001
4572000;-5.516185E-001;-3.501795E-001;-3.501795E-001;-9.805025E+000
4583000;-5.518807E-001;-9.104666E-001;-9.104666E-001;-1.057542E+001
4594000;-5.521434E-001;-1.190610E+000;-1.190610E+000;-1.071549E+001
4606000;-5.524060E-001;-7.003589E-002;-7.003589E-002;-1.092560E+001
4618000;-5.526685E-001;6.303231E-001;6.303231E-001;-1.043535E+001
4630000;-5.529249E-001;4.202154E-001;4.202154E-001;-1.036531E+001
4642000;-5.531855E-001;-4.202154E-001;-4.202154E-001;-9.875061E+000
4654000;-5.534412E-001;-2.241148E+000;-2.241148E+000;-1.029528E+001
4665000;-5.537015E-001;-4.692404E+000;-4.692404E+000;-1.120574E+001
4678000;-5.539572E-001;-6.513338E+000;-6.513338E+000;-1.162596E+001
4690000;-5.542113E-001;-5.042584E+000;-5.042584E+000;-1.022524E+001
4701000;-5.544710E-001;-2.941507E+000;-2.941507E+000;-9.244738E+000
4713000;-5.547263E-001;-8.404307E-001;-8.404307E-001;-9.875061E+000
4725000;-5.549925E-001;-1.050538E+000;-1.050538E+000;-1.099564E+001
4737000;-5.552558E-001;9.805024E-001;9.805024E-001;-1.127578E+001
4748000;-5.555180E-001;2.101077E+000;2.101077E+000;-1.085556E+001
4759000;-5.557802E-001;2.731400E+000;2.731400E+000;-1.022524E+001
4771000;-5.560359E-001;7.703948E-001;7.703948E-001;-9.664953E+000
4784000;-5.562959E-001;-3.501795E-001;-3.501795E-001;-1.092560E+001
4796000;-5.565509E-001;-2.801436E-001;-2.801436E-001;-1.078553E+001
4807000;-5.568045E-001;-2.101077E-001;-2.101077E-001;-1.141585E+001
4819000;-5.570637E-001;-2.591328E+000;-2.591328E+000;-1.372704E+001
4830000;-5.573246E-001;-1.260646E+000;-1.260646E+000;-1.204617E+001
4842000;-5.575797E-001;4.202154E-001;4.202154E-001;-9.945096E+000
4853000;-5.578332E-001;3.501795E-001;3.501795E-001;-9.454845E+000
4865000;-5.580860E-001;2.801436E-001;2.801436E-001;-1.008517E+001
4876000;-5.583448E-001;-7.703948E-001;-7.703948E-001;-9.664953E+000
4887000;-5.586116E-001;5.602871E-001;5.602871E-001;-8.754486E+000
4898000;-5.588744E-001;8.404307E-001;8.404307E-001;-8.824522E+000
4911000;-5.591301E-001;-8.404307E-001;-8.404307E-001;-1.057542E+001
4922000;-5.593895E-001;-2.241148E+000;-2.241148E+000;-1.176603E+001
4933000;-5.596501E-001;-2.591328E+000;-2.591328E+000;-1.239635E+001
4945000;-5.599110E-001;-3.641866E+000;-3.641866E+000;-1.358696E+001
4957000;-5.601718E-001;-5.462800E+000;-5.462800E+000;-1.498768E+001
4970000;-5.604266E-001;-5.112620E+000;-5.112620E+000;-1.491764E+001
4981000;-5.606858E-001;-3.361723E+000;-3.361723E+000;-1.330682E+001
4992000;-5.609460E-001;-1.470754E+000;-1.470754E+000;-1.253642E+001
5004000;-5.609460E-001;-1.470754E+000;-1.470754E+000;-1.620000E+001
5016000;-5.612005E-001;-1.680861E+000;-1.680861E+000;-1.078553E+001
5028000;-5.612005E-001;1.190610E+000;1.190610E+000;-1.057542E+001
5040000;-5.617198E-001;2.101077E+000;2.101077E+000;-1.057542E+001
5051000;-5.619804E-001;4.902512E-001;4.902512E-001;-1.120574E+001
5063000;-5.622409E-001;-1.610825E+000;-1.610825E+000;-1.162596E+001
5075000;-5.625013E-001;-2.031041E+000;-2.031041E+000;-1.106567E+001
5087000;-5.627618E-001;-2.591328E+000;-2.591328E+000;-1.099564E+001
5099000;-5.630221E-001;-4.482297E+000;-4.482297E+000;-1.162596E+001
5111000;-5.632824E-001;-4.412261E+000;-4.412261E+000;-1.106567E+001
5124000;-5.635428E-001;-3.922010E+000;-3.922010E+000;-1.022524E+001
5136000;-5.637968E-001;-1.961005E+000;-1.961005E+000;-8.754486E+000
5149000;-5.640489E-001;-2.101077E-001;-2.101077E-001;-7.984091E+000
5161000;-5.643005E-001;1.750897E+000;1.750897E+000;-6.723446E+000
5173000;-5.645520E-001;6.303231E-001;6.303231E-001;-7.703948E+000
5184000;-5.648032E-001;1.330682E+000;1.330682E+000;-7.283732E+000
5196000;-5.650605E-001;-2.101077E-001;-2.101077E-001;-8.474343E+000
5207000;-5.653196E-001;-1.470754E+000;-1.470754E+000;-8.474343E+000
5218000;-5.655792E-001;-1.330682E+000;-1.330682E+000;-8.124164E+000
5230000;-5.658389E-001;-2.871471E+000;-2.871471E+000;-8.894558E+000
5243000;-5.660986E-001;-4.692404E+000;-4.692404E+000;-9.664953E+000
5255000;-5.663581E-001;-2.171113E+000;-2.171113E+000;-9.664953E+000
5268000;-5.666177E-001;-2.381220E+000;-2.381220E+000;-7.914056E+000
5281000;-5.668713E-001;-3.151615E+000;-3.151615E+000;-6.233194E+000
5294000;-5.671228E-001;-6.303231E-001;-6.303231E-001;-5.672907E+000
5305000;-5.673737E-001;8.404307E-001;8.404307E-001;-6.793481E+000
5317000;-5.676305E-001;-1.050538E+000;-1.050538E+000;-7.984091E+000
5329000;-5.678951E-001;-1.750897E+000;-1.750897E+000;-9.314775E+000
5341000;-5.681559E-001;-1.680861E+000;-8.404307E-001;-1.036531E+001
5353000;-5.684094E-001;-8.404307E-001;-8.404307E-001;-1.036531E+001
5366000;-5.686669E-001;-2.381220E+000;-2.381220E+000;-1.232632E+001
5378000;-5.689256E-001;-3.922010E+000;-3.922010E+000;-1.316675E+001
5389000;-5.691844E-001;-4.832477E+000;-4.832477E+000;-1.442739E+001
5400000;-5.694371E-001;-2.031041E+000;-2.031041E+000;-1.442739E+001
5413000;-5.696944E-001;-8.404307E-001;-8.404307E-001;-1.351693E+001
5425000;-5.699527E-001;9.805024E-001;9.805024E-001;-1.260646E+001
5437000;-5.702113E-001;2.311184E+000;2.311184E+000;-1.134581E+001
5448000;-5.704639E-001;1.820933E+000;1.820933E+000;-9.875061E+000
5460000;-5.707207E-001;1.400718E-001;1.400718E-001;-8.614414E+000
5472000;-5.707207E-001;0.000000E+000;0.000000E+000;-5.742943E+000
5484000;-5.709727E-001;4.202154E-001;4.202154E-001;-5.462800E+000
5496000;-5.712228E-001;-2.801436E+000;-2.801436E+000;-6.933553E+000
5509000;-5.717305E-001;-5.462800E+000;-5.462800E+000;-7.914056E+000
5520000;-5.719869E-001;-6.863518E+000;-6.863518E+000;-9.454845E+000
5533000;-5.722384E-001;-4.972548E+000;-4.972548E+000;-8.264235E+000
5544000;-5.722384E-001;-4.972548E+000;-4.972548E+000;-8.264235E+000
5556000;-5.724949E-001;-4.762441E+000;-4.762441E+000;-8.684450E+000
5567000;-5.727525E-001;-4.762441E+000;-3.081579E+000;-9.524881E+000
5580000;-5.730104E-001;-1.680861E+000;-1.680861E+000;-1.071549E+001
5592000;-5.732685E-001;-1.050538E+000;-1.050538E+000;-1.141585E+001
5603000;-5.735265E-001;-2.171113E+000;-2.171113E+000;-1.071549E+001
5616000;-5.737845E-001;-1.680861E+000;-1.680861E+000;-1.127578E+001
5627000;-5.740364E-001;-1.190610E+000;-1.190610E+000;-1.120574E+001
5638000;-5.742865E-001;-2.731400E+000;-2.731400E+000;-1.155592E+001
5649000;-5.745359E-001;-2.731400E+000;-2.731400E+000;-1.155592E+001
5661000;-5.747851E-001;-4.552333E+000;-5.042584E+000;-1.113571E+001
5673000;-5.750343E-001;-2.941507E+000;-2.941507E+000;-8.264235E+000
5685000;-5.752893E-001;-9.805024E-001;-9.805024E-001;-6.163158E+000
5698000;-5.758034E-001;2.801436E-001;2.801436E-001;-6.513338E+000
5710000;-5.760610E-001;-3.501795E-001;-3.501795E-001;-5.812979E+000
5723000;-5.763183E-001;1.190610E+000;1.190610E+000;-5.883015E+000
5735000;-5.763183E-001;2.311184E+000;2.311184E+000;-5.883015E+000
5746000;-5.765756E-001;1.330682E+000;1.330682E+000;-7.984091E+000
5757000;-5.768269E-001;7.703948E-001;7.703948E-001;-1.071549E+001
5770000;-5.770762E-001;1.190610E+000;1.190610E+000;-1.218624E+001
5782000;-5.775876E-001;7.703948E-001;7.703948E-001;-1.358696E+001
5794000;-5.778445E-001;-9.805024E-001;-9.805024E-001;-1.575808E+001
5807000;-5.781015E-001;-2.381220E+000;-2.381220E+000;-1.582811E+001
5819000;-5.783584E-001;-2.381220E+000;-2.381220E+000;-1.365700E+001
5831000;-5.786093E-001;-9.805024E-001;-9.805024E-001;-1.162596E+001
5843000;-5.788584E-001;-4.202154E-001;-4.202154E-001;-9.875061E+000
5855000;-5.791068E-001;-9.805024E-001;-9.805024E-001;-8.054128E+000
5866000;-5.793610E-001;-1.470754E+000;-1.470754E+000;-6.723446E+000
5878000;-5.796169E-001;-8.404307E-001;-8.404307E-001;-4.762441E+000
5890000;-5.798793E-001;2.101077E-001;2.101077E-001;-4.832477E+000
5903000;-5.798793E-001;0.000000E+000;0.000000E+000;-7.563876E+000
5916000;-5.801376E-001;-4.202154E-001;-4.202154E-001;-9.174702E+000
5928000;-5.801376E-001;0.000000E+000;0.000000E+000;-1.155592E+001
5939000;-5.804003E-001;-5.602871E-001;-5.602871E-001;-1.463750E+001
5951000;-5.806496E-001;-3.151615E+000;-3.151615E+000;-1.736890E+001
5963000;-5.808977E-001;-2.731400E+000;-2.731400E+000;-1.736890E+001
5976000;-5.811516E-001;-2.591328E+000;-1.540790E+000;-1.624833E+001
5987000;-5.814072E-001;-1.540790E+000;-1.540790E+000;-1.624833E+001
5999000;-5.816572E-001;4.202154E-001;4.202154E-001;-1.477757E+001
6011000;-5.819116E-001;2.801436E-001;2.801436E-001;-1.386711E+001
6024000;-5.821671E-001;1.400718E-001;8.404307E-001;-1.078553E+001
6035000;-5.824230E-001;2.171113E+000;2.171113E+000;-1.064546E+001
6048000;-5.826730E-001;1.680861E+000;1.680861E+000;-1.183607E+001
6061000;-5.829270E-001;6.303231E-001;6.303231E-001;-1.302668E+001
6073000;-5.831764E-001;6.303231E-001;6.303231E-001;-1.302668E+001
6085000;-5.834303E-001;-1.540790E+000;-1.540790E+000;-1.694869E+001
6098000;-5.836796E-001;-1.540790E+000;-1.540790E+000;-1.645843E+001
6111000;-5.841805E-001;-1.540790E+000;-1.540790E+000;-1.519779E+001
6123000;-5.841805E-001;7.003589E-001;7.003589E-001;-1.379707E+001
6134000;-5.844294E-001;5.602871E-001;5.602871E-001;-1.351693E+001
6145000;-5.846829E-001;-7.003589E-002;-7.003589E-002;-1.316675E+001
6156000;-5.849378E-001;-1.680861E+000;-1.680861E+000;-1.288660E+001
6168000;-5.851930E-001;-2.871471E+000;-2.871471E+000;-1.281657E+001
6179000;-5.854484E-001;-2.871471E+000;-1.750897E+000;-1.337685E+001
6190000;-5.856977E-001;-1.750897E+000;-2.731400E+000;-1.253642E+001
6202000;-5.859451E-001;-4.202153E+000;-4.202153E+000;-1.141585E+001
6214000;-5.861920E-001;-6.443302E+000;-6.443302E+000;-1.169599E+001
6225000;-5.864387E-001;-6.443302E+000;-6.443302E+000;-1.295664E+001
6236000;-5.866911E-001;-3.571831E+000;-3.571831E+000;-1.029528E+001
6249000;-5.869395E-001;-4.202153E+000;-4.202153E+000;-8.754486E+000
6262000;-5.871923E-001;-4.202153E+000;-4.202153E+000;-8.754486E+000
6274000;-5.874406E-001;-2.031041E+000;-2.000000E-001;-9.594917E+000
6286000;-5.876876E-001;5.602871E-001;5.602871E-001;-1.148589E+001
6298000;-5.879340E-001;5.602871E-001;7.000000E-001;-1.239635E+001
6309000;-5.881861E-001;4.902512E-001;4.902512E-001;-1.407721E+001
6320000;-5.884401E-001;5.602871E-001;5.602871E-001;-1.407721E+001
6332000;-5.886885E-001;3.501795E-001;-1.400718E-001;-1.638840E+001
6344000;-5.889354E-001;-1.400718E-001;-1.750897E+000;-1.764904E+001
6357000;-5.891874E-001;-1.750897E+000;-2.101077E+000;-1.785915E+001
6370000;-5.894412E-001;-2.101077E+000;-2.101077E+000;-1.785915E+001
6382000;-5.899360E-001;5.602871E-001;5.602871E-001;-1.484761E+001
6394000;-5.901879E-001;2.171113E+000;2.171113E+000;-1.274653E+001
6406000;-5.904353E-001;2.801436E+000;2.801436E+000;-1.113571E+001
6418000;-5.906875E-001;3.922010E+000;3.922010E+000;-9.104666E+000
6431000;-5.909351E-001;4.552333E+000;4.552333E+000;-9.454845E+000
6442000;-5.909351E-001;2.241148E+000;2.241148E+000;-9.524881E+000
6454000;-5.911812E-001;9.104666E-001;9.104666E-001;-9.945096E+000
6466000;-5.916920E-001;2.801436E-001;2.801436E-001;-1.183607E+001
6477000;-5.916920E-001;-2.241148E+000;-2.241148E+000;-1.386711E+001
6488000;-5.919534E-001;-4.832477E+000;-4.832477E+000;-1.498768E+001
6499000;-5.922095E-001;-6.163158E+000;-6.163158E+000;-1.645843E+001
6510000;-5.924639E-001;-6.163158E+000;-6.163158E+000;-1.645843E+001
6521000;-5.927118E-001;-6.163158E+000;-6.163158E+000;-1.645843E+001
6533000;-5.929577E-001;-4.552333E+000;-4.552333E+000;-1.624833E+001
6545000;-5.932031E-001;-4.412261E+000;-4.412261E+000;-2.130000E+001
6558000;-5.934482E-001;-2.591328E+000;-2.591328E+000;-1.435736E+001
6569000;-5.936931E-001;-1.470754E+000;-1.470754E+000;-1.449743E+001
6581000;-5.939440E-001;-7.003589E-001;-7.003589E-001;-1.379707E+001
6592000;-5.941907E-001;-7.003589E-001;-4.902512E-001;-1.372704E+001
6604000;-5.944360E-001;0.000000E+000;0.000000E+000;-1.421729E+001
6615000;-5.944360E-001;0.000000E+000;0.000000E+000;-1.421729E+001
6627000;-5.946808E-001;5.602871E-001;5.602871E-001;-1.990000E+001
6638000;-5.949333E-001;-1.470754E+000;-1.470754E+000;-1.477757E+001
6650000;-5.951803E-001;-4.342225E+000;-4.342225E+000;-1.477757E+001
6661000;-5.954255E-001;-4.552333E+000;-4.552333E+000;-1.477757E+001
6674000;-5.956761E-001;9.104666E-001;9.104666E-001;-1.302668E+001
6685000;-5.959283E-001;9.104666E-001;-7.003589E-002;-1.197614E+001
6696000;-5.961871E-001;-4.902512E-001;-4.902512E-001;-1.260646E+001
6708000;-5.964416E-001;-4.902512E-001;-4.902512E-001;-1.260646E+001
6720000;-5.966948E-001;2.101077E-001;1.610825E+000;-1.008517E+001
6732000;-5.969417E-001;9.805024E-001;9.805024E-001;-9.104666E+000
6744000;-5.971867E-001;-1.260646E+000;-1.260646E+000;-1.064546E+001
6756000;-5.976948E-001;-3.501795E+000;-3.501795E+000;-1.134581E+001
6768000;-5.976948E-001;-3.081579E+000;-3.081579E+000;-1.176603E+001
6780000;-5.981879E-001;-4.272190E+000;-4.272190E+000;-1.267650E+001
6793000;-5.984323E-001;-6.793481E+000;-6.793481E+000;-1.267650E+001
6805000;-5.984323E-001;-5.112620E+000;-5.112620E+000;-1.099564E+001
6817000;-5.986820E-001;-2.451256E+000;-2.451256E+000;-1.057542E+001
6829000;-5.989335E-001;-2.871471E+000;-2.871471E+000;-1.106567E+001
6842000;-5.994375E-001;-3.361723E+000;-3.361723E+000;-1.162596E+001
6855000;-5.996836E-001;-3.992046E+000;-3.992046E+000;-1.267650E+001
6867000;-5.999338E-001;-2.311184E+000;-2.311184E+000;-1.414725E+001
6879000;-6.001852E-001;-9.104666E-001;-9.104666E-001;-1.456746E+001
6890000;-6.004368E-001;-1.540790E+000;-1.540790E+000;-1.512775E+001
6902000;-6.006826E-001;-2.241148E+000;-2.241148E+000;-1.463750E+001
6914000;-6.009267E-001;-3.291687E+000;-3.291687E+000;-1.393714E+001
6925000;-6.011701E-001;-4.202153E+000;-4.202153E+000;-1.246639E+001
6937000;-6.014132E-001;-5.532835E+000;-5.532835E+000;-1.351693E+001
6948000;-6.016623E-001;-4.412261E+000;-4.412261E+000;-1.106567E+001
6960000;-6.019132E-001;-3.221651E+000;-3.221651E+000;-8.404306E+000
6972000;-6.021643E-001;-2.171113E+000;-2.171113E+000;-6.583374E+000
6983000;-6.021643E-001;-2.101077E+000;-2.101077E+000;-7.283732E+000
6995000;-6.024156E-001;-1.890969E+000;-1.890969E+000;-7.283732E+000
7007000;-6.026670E-001;-1.610825E+000;-1.610825E+000;-8.264235E+000
7019000;-6.029182E-001;-1.610825E+000;-1.610825E+000;-1.057542E+001
7030000;-6.031694E-001;-2.731400E+000;-2.731400E+000;-1.260646E+001
7042000;-6.034146E-001;-3.011543E+000;-3.011543E+000;-1.260646E+001
7053000;-6.036582E-001;-2.731400E+000;-2.731400E+000;-1.358696E+001
7064000;-6.039009E-001;-2.731400E+000;-2.731400E+000;-1.463750E+001
7075000;-6.041494E-001;-2.311184E+000;-2.311184E+000;-2.090000E+001
7087000;-6.043996E-001;-2.311184E+000;-2.311184E+000;-1.183607E+001
7098000;-6.046502E-001;-1.750897E+000;-1.750897E+000;-8.894558E+000
7110000;-6.049009E-001;-9.104666E-001;-9.104666E-001;-6.163158E+000
7122000;-6.051516E-001;-9.104666E-001;-9.104666E-001;-8.200000E+000
7134000;-6.054022E-001;-2.241148E+000;-2.241148E+000;-5.042584E+000
7147000;-6.056527E-001;-2.381220E+000;-2.381220E+000;-6.023087E+000
7159000;-6.059033E-001;-2.381220E+000;-2.381220E+000;-6.023087E+000
7170000;-6.061479E-001;-1.820933E+000;-1.820933E+000;-7.003589E+000
7182000;-6.063966E-001;-2.031041E+000;-2.031041E+000;-9.594917E+000
7195000;-6.066523E-001;-1.400718E+000;-1.400718E+000;-1.211621E+001
7206000;-6.068984E-001;-1.961005E+000;-1.961005E+000;-1.526782E+001
7217000;-6.071474E-001;-3.151615E+000;-3.151615E+000;-1.869958E+001
7228000;-6.073971E-001;-4.832477E+000;-4.832477E+000;-2.059055E+001
7239000;-6.076471E-001;-4.412261E+000;-4.412261E+000;-2.024037E+001
7250000;-6.078912E-001;-2.801436E+000;-2.801436E+000;-1.911980E+001
7262000;-6.081277E-001;-3.501795E-001;-3.501795E-001;-1.848948E+001
7274000;-6.083678E-001;-7.703948E-001;-7.703948E-001;-1.757901E+001
7286000;-6.086147E-001;-1.820933E+000;-1.820933E+000;-1.652847E+001
7297000;-6.088636E-001;-2.591328E+000;-2.591328E+000;-1.477757E+001
7308000;-6.091072E-001;-1.961005E+000;-1.961005E+000;-1.260646E+001
7320000;-6.093550E-001;-2.381220E+000;-2.381220E+000;-1.197614E+001
7332000;-6.096041E-001;-3.781938E+000;-3.781938E+000;-1.218624E+001
7345000;-6.098535E-001;-3.221651E+000;-3.221651E+000;-1.106567E+001
7358000;-6.100972E-001;-6.023087E+000;-6.023087E+000;-1.358696E+001
7371000;-6.103448E-001;-7.703948E+000;-7.703948E+000;-1.561800E+001
7384000;-6.105938E-001;-5.392764E+000;-5.392764E+000;-2.150000E+001
7397000;-6.108429E-001;-1.750897E+000;-1.750897E+000;-1.491764E+001
7408000;-6.110922E-001;-2.171113E+000;-2.171113E+000;-1.547793E+001
7420000;-6.113414E-001;-2.171113E+000;-2.171113E+000;-1.393714E+001
7431000;-6.115905E-001;-1.750897E+000;-1.750897E+000;-1.393714E+001
7442000;-6.118338E-001;2.101077E-001;2.101077E-001;-1.421729E+001
7454000;-6.120811E-001;1.680861E+000;1.680861E+000;-2.110000E+001
7465000;-6.123295E-001;-8.404307E-001;-8.404307E-001;-1.920000E+001
7477000;-6.125783E-001;-3.361723E+000;-3.361723E+000;-1.344689E+001
7490000;-6.128270E-001;-4.692404E+000;-4.692404E+000;-1.267650E+001
7502000;-6.130758E-001;-5.602871E+000;-5.602871E+000;-1.267650E+001
7514000;-6.133245E-001;-4.132118E+000;-4.132118E+000;-1.071549E+001
7526000;-6.135674E-001;-4.132118E+000;-4.132118E+000;-1.071549E+001
7537000;-6.138142E-001;-3.081579E+000;-3.081579E+000;-9.034630E+000
7548000;-6.140622E-001;-1.890969E+000;-1.890969E+000;-8.824522E+000
7560000;-6.143106E-001;-2.731400E+000;-2.731400E+000;-9.875061E+000
7572000;-6.145589E-001;-2.591328E+000;-2.591328E+000;-9.875061E+000
7584000;-6.148072E-001;-1.190610E+000;-1.190610E+000;-1.780000E+001
7597000;-6.150497E-001;2.101077E-001;2.101077E-001;-1.246639E+001
7609000;-6.152904E-001;-1.470754E+000;-1.470754E+000;-1.323678E+001
7620000;-6.155305E-001;-2.381220E+000;-2.381220E+000;-1.183607E+001
7631000;-6.157702E-001;-2.171113E+000;-2.171113E+000;-1.211621E+001
7643000;-6.160158E-001;-2.941507E+000;-2.941507E+000;-1.344689E+001
7656000;-6.162632E-001;-4.482297E+000;-4.482297E+000;-1.015520E+001
7669000;-6.165109E-001;-2.941507E+000;-2.941507E+000;-7.493840E+000
7682000;-6.170006E-001;-1.820933E+000;-1.820933E+000;-5.742943E+000
7693000;-6.172407E-001;-8.404307E-001;-8.404307E-001;-3.781938E+000
7705000;-6.172407E-001;-8.404307E-001;-9.805024E-001;-3.221651E+000
7718000;-6.174862E-001;-9.805024E-001;-9.805024E-001;-3.431759E+000
7730000;-6.177390E-001;-1.050538E+000;-1.050538E+000;-5.042584E+000
7741000;-6.179880E-001;-2.101077E+000;-2.101077E+000;-7.283732E+000
7753000;-6.182361E-001;-3.081579E+000;-3.081579E+000;-7.914056E+000
7764000;-6.184837E-001;-3.781938E+000;-3.781938E+000;-9.594917E+000
7777000;-6.187311E-001;-5.602871E+000;-5.602871E+000;-1.197614E+001
7788000;-6.189784E-001;-5.602871E+000;-5.602871E+000;-1.337685E+001
7800000;-6.192199E-001;-5.602871E+000;-5.602871E+000;-1.127578E+001
7813000;-6.197044E-001;-5.602871E+000;-5.602871E+000;-8.754486E+000
7825000;-6.199507E-001;-4.132118E+000;-4.132118E+000;-7.073625E+000
7837000;-6.201977E-001;-2.591328E+000;-2.591328E+000;-6.443302E+000
